id,key,value,type 
1903786579,highway,traffic_signals,regular
1903786581,highway,traffic_signals,regular
1905664865,highway,bus_stop,regular
1905664924,highway,bus_stop,regular
1912411670,highway,bus_stop,regular
1912411670,shelter,yes,regular
1913486826,highway,traffic_signals,regular
1913486826,traffic_signals,signal,regular
1913493599,city,Putrajaya,addr
1913493599,amenity,food_court,regular
1913493599,name,Selera Putra Souq,regular
1913493599,zh,布城饮食广场,name
1913505368,amenity,toilets,regular
1913510554,amenity,restaurant,regular
1913528121,highway,bus_stop,regular
1913704652,name,1Shamelin Shopping Mall,regular
1913704652,zh,桑林壹广场,name
1913704652,shop,supermarket,regular
1913736088,highway,traffic_signals,regular
1913770697,name,Fountain,regular
1913770697,amenity,fountain,regular
1913770697,designation,UNMC,regular
1919586996,highway,bus_stop,regular
1919587006,name," Simpang Bandar Utama, LDP",regular
1919587006,highway,bus_stop,regular
1919596532,name,Kota Damansara Seksyen 8,regular
1919596532,highway,bus_stop,regular
1919602508,highway,turning_circle,regular
1919625328,highway,bus_stop,regular
1919637430,name,Pondok Polis/Apartment Idaman,regular
1919637430,highway,bus_stop,regular
1919666639,highway,traffic_signals,regular
1919666639,traffic_signals,signal,regular
1919666641,highway,traffic_signals,regular
1919666641,traffic_signals,signal,regular
1919682349,highway,bus_stop,regular
1919715404,name,Forestry Information Centre,regular
1919715404,tourism,information,regular
1919723603,name,Bakti Woodlands Vegetarian Food Cafe,regular
1919723603,amenity,restaurant,regular
1919723603,cuisine,indian,regular
1919723603,vegan,only,diet
1923000601,barrier,lift_gate,regular
1923022020,name,"Petronas 1, Persiaran Kayangan",regular
1923022020,highway,bus_stop,regular
1923257354,amenity,toilets,regular
1923257750,highway,bus_stop,regular
1923339692,name,NSK Supermarket,regular
1923339692,shop,supermarket,regular
1923339692,city,Rawang,addr
1923339692,postcode,48000,addr
1923448282,name,"AFC, Jalan 13/155C",regular
1923448282,highway,bus_stop,regular
1924457976,amenity,shelter,regular
1924457976,shelter_type,weather_shelter,regular
1924458002,barrier,gate,regular
1924462831,highway,traffic_signals,regular
1924637246,name,"Apartment Blok A, Jalan Sri Permaisuri 6",regular
1924637246,highway,bus_stop,regular
1924655896,power,tower,regular
1924655915,power,tower,regular
1924655918,power,tower,regular
1924655922,power,tower,regular
1924655926,power,tower,regular
1924655930,power,tower,regular
1924655936,power,tower,regular
1924655963,power,tower,regular
1924656023,power,tower,regular
1924656033,power,tower,regular
1924656057,power,tower,regular
1924656061,power,tower,regular
1924656067,power,tower,regular
1924656071,power,tower,regular
1924656092,power,tower,regular
1924656111,power,tower,regular
1924656115,power,tower,regular
1924789804,name,"HUKM, Jalan Yaacob Latiff",regular
1924789804,highway,bus_stop,regular
1924914025,name,Genting Sempah,regular
1924914025,place,isolated_dwelling,regular
1924914025,zh,云顶森芭,name
1924914187,power,tower,regular
1924914197,power,tower,regular
1924914205,power,tower,regular
1924914209,power,tower,regular
1924914245,power,tower,regular
1924914277,power,tower,regular
1924914431,power,tower,regular
1924914433,power,tower,regular
1924914435,power,tower,regular
1924925542,highway,turning_circle,regular
1924925563,highway,turning_circle,regular
1924925573,highway,turning_circle,regular
1924925576,highway,turning_circle,regular
1924925584,highway,turning_circle,regular
1924925740,highway,turning_circle,regular
1924925785,highway,traffic_signals,regular
1924925828,highway,traffic_signals,regular
1924925879,name,Masjid Al Imam Al Ghazali,regular
1924925879,amenity,place_of_worship,regular
1924925879,building,mosque,regular
1924925879,religion,muslim,regular
1924925879,city,Menjalara,addr
1924925879,denomination,sunni,regular
1924925885,highway,traffic_signals,regular
1924925930,highway,crossing,regular
1924926005,highway,traffic_signals,regular
1926352771,traffic_calming,hump,regular
1926406755,barrier,gate,regular
1926651687,name,Celcom TTDI Branch,regular
1926651687,building,yes,regular
1926663337,name,Paradesa Tropika Condominium Swimming Pool,regular
1926663337,sport,swimming,regular
1926663337,amenity,swimming_pool,regular
1926810554,power,tower,regular
1926810558,power,tower,regular
1926810563,power,tower,regular
1926810567,power,tower,regular
1926810574,power,tower,regular
1926810580,power,tower,regular
1926810602,power,tower,regular
1926810606,power,tower,regular
1926810608,power,tower,regular
1926810610,power,tower,regular
1926810612,power,tower,regular
1926810618,power,tower,regular
1926810634,power,tower,regular
1926810642,power,tower,regular
1926810645,power,tower,regular
1926810649,power,tower,regular
1926810653,power,tower,regular
1926810658,power,tower,regular
1926841448,highway,traffic_signals,regular
1926852573,highway,turning_circle,regular
1926852592,highway,turning_circle,regular
1927184854,barrier,gate,regular
1927184862,barrier,gate,regular
1927255653,highway,motorway_junction,regular
1927274641,amenity,parking,regular
1927276858,amenity,parking,regular
1928648536,highway,turning_circle,regular
1928873331,highway,turning_circle,regular
1928873343,highway,turning_circle,regular
1928873345,highway,turning_circle,regular
1928873378,highway,turning_circle,regular
1928885216,name,FIXME,regular
1928916371,name,Linda Mini Market,regular
1928916371,shop,convenience,regular
1928916371,city,Shah Alam,addr
1928916371,place,Seksyen 8,addr
1929414095,name,Meng Tuck Health Food Centre,regular
1929414095,amenity,restaurant,regular
1929414095,cuisine,asian,regular
1929414095,vegan,yes,diet
1929414095,vegetarian,only,diet
1929425849,name,BMS Organic Centre,regular
1929425849,shop,greengrocer,regular
1929425849,organic,only,regular
1929425849,vegan,yes,diet
1929425849,vegetarian,only,diet
1929458817,name,Organic Express,regular
1929458817,amenity,restaurant,regular
1929458817,organic,only,regular
1929458817,vegan,yes,diet
1929458817,vegetarian,only,diet
1929932747,name,The Border City Cafe and Board Games,regular
1929932747,sport,chess,regular
1929932747,amenity,cafe,regular
1929932747,website,http://www.facebook.com/TheBorderCity,regular
1929932747,phone,+60182090390,contact
1929932747,vegetarian,yes,diet
1930750111,atm,yes,regular
1930750111,name,Public Bank,regular
1930750111,amenity,bank,regular
1933936805,atm,yes,regular
1933936805,name,Maybank,regular
1933936805,amenity,bank,regular
1933938963,name,Rasta Food court,regular
1933938963,amenity,restaurant,regular
1933938963,cuisine,regional,regular
1935432903,highway,crossing,regular
1935435076,barrier,lift_gate,regular
1935439431,highway,crossing,regular
1935444268,name,MBG Fruit Shop,regular
1935444268,shop,greengrocer,regular
1935444268,street,Persiaran Residen 2,addr
1935444268,postcode,52200,addr
1935444268,housename,The Waterfront,addr
1935446809,name,Joo Ngan Son,regular
1935446809,shop,bicycle,regular
1935446809,website,http://www.imcyclist.com/,regular
1935446809,street,Persiaran Residen 2,addr
1935446809,postcode,52200,addr
1935446809,housename,The Waterfront,addr
1935451439,name,Home Fix D.I.Y Store,regular
1935451439,shop,doityourself,regular
1935451439,website,http://www.home-fix.com/,regular
1935451439,street,Persiaran Residen,addr
1935451439,postcode,52200,addr
1935451439,housename,The Waterfront,addr
1936235342,name,Saujana Kuala Lumpur ,regular
1936235342,tourism,hotel,regular
1936276017,name,DUMC Kindergarten,regular
1936276017,amenity,kindergarten,regular
1936322315,power,tower,regular
1936322324,power,tower,regular
1936322333,power,tower,regular
1936322341,power,tower,regular
1936322368,power,tower,regular
1936322370,power,tower,regular
1936322379,power,tower,regular
1936322387,power,tower,regular
1936322395,power,tower,regular
1936322407,power,tower,regular
1936322425,power,tower,regular
1936322430,power,tower,regular
1936322439,power,tower,regular
1936322452,power,tower,regular
1936322463,power,tower,regular
1936322473,power,tower,regular
1936322483,power,tower,regular
1936322507,power,tower,regular
1936322514,power,tower,regular
1936322521,power,tower,regular
1936322528,power,tower,regular
1936322535,power,tower,regular
1936322542,power,tower,regular
1936322569,power,tower,regular
1936322575,power,tower,regular
1936322582,power,tower,regular
1936322590,power,tower,regular
1936322599,power,tower,regular
1936322612,power,tower,regular
1936322625,power,tower,regular
1936322650,power,tower,regular
1936322654,power,tower,regular
1936322658,power,tower,regular
1936322662,power,tower,regular
1936322667,power,tower,regular
1936322673,power,tower,regular
1936322704,power,tower,regular
1937873004,power,tower,regular
1937873006,power,tower,regular
1937873008,power,tower,regular
1937873010,power,tower,regular
1937873015,power,tower,regular
1937873020,power,tower,regular
1937873025,power,tower,regular
1937873037,power,tower,regular
1937873039,power,tower,regular
1937873041,power,tower,regular
1937873047,power,tower,regular
1937873052,power,tower,regular
1937873057,power,tower,regular
1937873068,power,tower,regular
1937873070,power,tower,regular
1937873072,power,tower,regular
1937873074,power,tower,regular
1937873076,power,tower,regular
1937873078,power,tower,regular
1937873080,power,tower,regular
1937873082,power,tower,regular
1937873084,power,tower,regular
1937873086,power,tower,regular
1937873088,power,tower,regular
1937873090,power,tower,regular
1937873092,power,tower,regular
1937873094,power,tower,regular
1937873096,power,tower,regular
1937873100,power,portal,regular
1937873104,power,tower,regular
1937873106,power,tower,regular
1938217739,name,Car Wash,regular
1938217739,amenity,car_wash,regular
1938217744,atm,yes,regular
1938217744,name,Ambank,regular
1938217744,amenity,bank,regular
1938236969,name,LHDN,regular
1938236969,building,yes,regular
1938246333,name,Arrows Resource Centre,regular
1938246333,amenity,school,regular
1939829481,name,Taste Vegetarian House,regular
1939829481,amenity,restaurant,regular
1939829481,cuisine,asian,regular
1939829481,vegetarian,only,diet
1939873886,name,Meeples European Boardgame Cafe,regular
1939873886,sport,chess,regular
1939873886,amenity,restaurant,regular
1939873886,website,http://meeples.com.my,regular
1940986805,power,tower,regular
1940986809,power,tower,regular
1940986812,power,tower,regular
1940986814,power,tower,regular
1940986818,power,tower,regular
1940986832,power,tower,regular
1940986838,power,tower,regular
1940986841,power,tower,regular
1940986844,power,tower,regular
1941088286,traffic_calming,bump,regular
1941088308,highway,traffic_signals,regular
1941088321,highway,traffic_signals,regular
1941088453,power,tower,regular
1941088485,power,tower,regular
1941088512,power,tower,regular
1941088530,power,tower,regular
1941088532,power,tower,regular
1941088545,power,tower,regular
1941088548,power,tower,regular
1941088550,power,tower,regular
1941088554,power,tower,regular
1941088581,power,tower,regular
1941088596,power,tower,regular
1941088613,power,tower,regular
1941088617,power,tower,regular
1941088635,power,tower,regular
1941088645,power,tower,regular
1941088647,power,tower,regular
1942093509,name,Ah Yat Abalone Dim Sum,regular
1942093509,amenity,restaurant,regular
1942093509,cuisine,chinese,regular
1942265659,shop,convenience,regular
1942265659,brand,Caltex,regular
1942265659,amenity,fuel,regular
1942265659,diesel,yes,fuel
1942265659,octane_95,yes,fuel
1942265659,octane_98,yes,fuel
1942551517,name,Bäckerei,regular
1942551517,shop,bakery,regular
1942552526,name,IPMUDA Better Living,regular
1942552526,shop,doityourself,regular
1942556856,name,Guardian,regular
1942556856,amenity,pharmacy,regular
1942557943,name,Brussels Beer Cafe,regular
1942557943,amenity,pub,regular
1942558422,name,Oldtown Kopitiam - Jaya One,regular
1942558422,amenity,restaurant,regular
1942558422,cuisine,asian,regular
1944523263,name,Sri Damansara Methodist Church,regular
1944523263,amenity,place_of_worship,regular
1944523263,religion,christian,regular
1944523287,name,Watson,regular
1944523287,amenity,pharmacy,regular
1944537205,name,Nasi Kandar Sedap,regular
1944537205,amenity,restaurant,regular
1945539528,name,Bukit Tinggi,regular
1945539528,place,town,regular
1945539528,zh,武吉丁宜,name
1945539528,wikipedia,en:Bukit Tinggi,regular
1945539542,power,tower,regular
1945539584,power,tower,regular
1945549700,barrier,lift_gate,regular
1945549797,highway,turning_circle,regular
1945549801,highway,turning_circle,regular
1945549805,highway,turning_circle,regular
1945639892,name,Faculty of Computer Science & Information Technology,regular
1945639892,source,local knowledge,regular
1945639892,amenity,school,regular
1945639892,ms,Falkulti Sains Komputer & Teknologi Maklumat,name
1945764020,highway,turning_circle,regular
1945764050,highway,turning_circle,regular
1945764055,highway,turning_circle,regular
1945764141,highway,turning_circle,regular
1945764145,highway,turning_circle,regular
1945764149,highway,turning_circle,regular
1945764159,highway,turning_circle,regular
1945857656,name,Balai Polis Sri Muda,regular
1945857656,amenity,police,regular
